timestamp,epoch,step,mode,scope,q,initial_lr,current_lr,batch_size,gradient_accumulation_steps,effective_batch_size,optimizer,bp_interval,loss,grad_norm
2025-11-12 00:02:47,1,10,FO,full,N/A,0.001,3.0000000000000004e-05,4,8,32,mudamw,N/A,10.950921058654785,12.542543848476054
2025-11-12 00:04:27,1,20,FO,full,N/A,0.001,6.333333333333333e-05,4,8,32,mudamw,N/A,10.81100082397461,13.108743231373035
2025-11-12 00:06:04,1,30,FO,full,N/A,0.001,9.666666666666667e-05,4,8,32,mudamw,N/A,10.614266395568848,11.154980818719316
2025-11-12 00:07:43,1,40,FO,full,N/A,0.001,0.00013,4,8,32,mudamw,N/A,10.397936820983887,9.183675044440804
2025-11-12 00:09:19,1,50,FO,full,N/A,0.001,0.00016333333333333334,4,8,32,mudamw,N/A,10.195967674255371,6.975987880341305
2025-11-12 00:10:56,1,60,FO,full,N/A,0.001,0.00019666666666666669,4,8,32,mudamw,N/A,9.988859176635742,5.472815540185291
2025-11-12 00:12:35,1,70,FO,full,N/A,0.001,0.00023,4,8,32,mudamw,N/A,9.809297561645508,4.3507016863451256
2025-11-12 00:14:13,1,80,FO,full,N/A,0.001,0.00026333333333333336,4,8,32,mudamw,N/A,9.655064582824707,3.6577600489077353
2025-11-12 00:15:51,1,90,FO,full,N/A,0.001,0.00029666666666666665,4,8,32,mudamw,N/A,9.525551795959473,3.2264847784930946
2025-11-12 00:17:28,1,100,FO,full,N/A,0.001,0.00033,4,8,32,mudamw,N/A,9.375750541687012,3.250670964082758
2025-11-12 00:19:02,1,110,FO,full,N/A,0.001,0.00036333333333333335,4,8,32,mudamw,N/A,9.20268726348877,3.089562072978297
2025-11-12 00:20:39,1,120,FO,full,N/A,0.001,0.0003966666666666667,4,8,32,mudamw,N/A,9.182199478149414,3.245615046990384
2025-11-12 00:22:18,1,130,FO,full,N/A,0.001,0.00043,4,8,32,mudamw,N/A,9.081125259399414,4.1348486085962906
2025-11-12 00:23:51,1,140,FO,full,N/A,0.001,0.0004633333333333334,4,8,32,mudamw,N/A,8.886754035949707,3.518851589417617
2025-11-12 00:25:28,1,150,FO,full,N/A,0.001,0.0004966666666666666,4,8,32,mudamw,N/A,8.814189910888672,2.842038297570257
2025-11-12 00:27:04,1,160,FO,full,N/A,0.001,0.00053,4,8,32,mudamw,N/A,8.825691223144531,2.823532205524381
2025-11-12 00:28:40,1,170,FO,full,N/A,0.001,0.0005633333333333333,4,8,32,mudamw,N/A,8.702482223510742,2.687743260598051
2025-11-12 00:30:17,1,180,FO,full,N/A,0.001,0.0005966666666666667,4,8,32,mudamw,N/A,8.612298011779785,2.2783601739908925
2025-11-12 00:31:56,1,190,FO,full,N/A,0.001,0.00063,4,8,32,mudamw,N/A,8.461729049682617,2.735502338896945
2025-11-12 00:33:33,1,200,FO,full,N/A,0.001,0.0006633333333333334,4,8,32,mudamw,N/A,8.483497619628906,2.8013104073227617
2025-11-12 00:35:11,1,210,FO,full,N/A,0.001,0.0006966666666666666,4,8,32,mudamw,N/A,8.451065063476562,2.5487033833923305
2025-11-12 00:36:47,1,220,FO,full,N/A,0.001,0.00073,4,8,32,mudamw,N/A,8.261077880859375,2.260378727273286
2025-11-12 00:38:25,1,230,FO,full,N/A,0.001,0.0007633333333333333,4,8,32,mudamw,N/A,8.26882553100586,2.378544672480856
2025-11-12 00:40:04,1,240,FO,full,N/A,0.001,0.0007966666666666668,4,8,32,mudamw,N/A,8.273881912231445,2.068827448370162
2025-11-12 00:41:43,1,250,FO,full,N/A,0.001,0.00083,4,8,32,mudamw,N/A,8.047636985778809,2.089474820390539
2025-11-12 00:43:22,1,260,FO,full,N/A,0.001,0.0008633333333333334,4,8,32,mudamw,N/A,7.967658996582031,2.352747976173305
2025-11-12 00:45:00,1,270,FO,full,N/A,0.001,0.0008966666666666667,4,8,32,mudamw,N/A,7.8651227951049805,1.9932328692925727
2025-11-12 00:46:38,1,280,FO,full,N/A,0.001,0.00093,4,8,32,mudamw,N/A,7.8121442794799805,2.393251328405275
2025-11-12 00:48:17,1,290,FO,full,N/A,0.001,0.0009633333333333333,4,8,32,mudamw,N/A,7.786994934082031,1.7737493196412455
2025-11-12 00:49:58,1,300,FO,full,N/A,0.001,0.0009966666666666665,4,8,32,mudamw,N/A,7.661625862121582,1.7178973945491829
2025-11-12 00:51:38,1,310,FO,full,N/A,0.001,0.0009999994599087637,4,8,32,mudamw,N/A,7.587813854217529,1.8105106662814014
2025-11-12 00:53:16,1,320,FO,full,N/A,0.001,0.000999997592928212,4,8,32,mudamw,N/A,7.498198509216309,1.6798077797892796
2025-11-12 00:54:56,1,330,FO,full,N/A,0.001,0.000999994392395535,4,8,32,mudamw,N/A,7.5049333572387695,1.6577369263152095
2025-11-12 00:56:35,1,340,FO,full,N/A,0.001,0.0009999898583192774,4,8,32,mudamw,N/A,7.421719551086426,1.7189712165276938
2025-11-12 00:58:15,1,350,FO,full,N/A,0.001,0.0009999839907115443,4,8,32,mudamw,N/A,7.461787700653076,1.4711114342122573
2025-11-12 00:59:51,1,360,FO,full,N/A,0.001,0.0009999767895880007,4,8,32,mudamw,N/A,7.238251686096191,1.6211431708716861
2025-11-12 01:01:30,1,370,FO,full,N/A,0.001,0.0009999682549678727,4,8,32,mudamw,N/A,7.108050346374512,1.6865028789739145
2025-11-12 01:03:10,1,380,FO,full,N/A,0.001,0.0009999583868739454,4,8,32,mudamw,N/A,7.077045917510986,1.2561447251604736
2025-11-12 01:04:49,1,390,FO,full,N/A,0.001,0.0009999471853325643,4,8,32,mudamw,N/A,7.0004777908325195,1.3188873928259373
2025-11-12 01:06:28,1,400,FO,full,N/A,0.001,0.0009999346503736357,4,8,32,mudamw,N/A,6.93941593170166,1.3020159363955672
2025-11-12 01:08:06,1,410,FO,full,N/A,0.001,0.0009999207820306252,4,8,32,mudamw,N/A,6.868670463562012,1.3560164085478272
2025-11-12 01:09:44,1,420,FO,full,N/A,0.001,0.0009999055803405579,4,8,32,mudamw,N/A,6.757493019104004,1.1797301940193128
2025-11-12 01:11:25,1,430,FO,full,N/A,0.001,0.0009998890453440192,4,8,32,mudamw,N/A,6.743729591369629,1.2867880299549166
2025-11-12 01:13:05,1,440,FO,full,N/A,0.001,0.0009998711770851543,4,8,32,mudamw,N/A,6.643366813659668,1.2686329416408453
2025-11-12 01:14:45,1,450,FO,full,N/A,0.001,0.0009998519756116676,4,8,32,mudamw,N/A,6.612706184387207,1.1294722982822947
2025-11-12 01:16:24,1,460,FO,full,N/A,0.001,0.0009998314409748227,4,8,32,mudamw,N/A,6.464797019958496,1.056161035546317
2025-11-12 01:18:04,1,470,FO,full,N/A,0.001,0.0009998095732294428,4,8,32,mudamw,N/A,6.531502723693848,1.2072899608945178
2025-11-12 01:19:43,1,480,FO,full,N/A,0.001,0.00099978637243391,4,8,32,mudamw,N/A,6.446774005889893,1.0617447899462997
2025-11-12 01:21:22,1,490,FO,full,N/A,0.001,0.0009997618386501659,4,8,32,mudamw,N/A,6.428993225097656,1.0306137644715863
2025-11-12 01:23:00,1,500,FO,full,N/A,0.001,0.00099973597194371,4,8,32,mudamw,N/A,6.239752769470215,1.0652010749253153
2025-11-12 01:24:40,1,510,FO,full,N/A,0.001,0.0009997087723836008,4,8,32,mudamw,N/A,6.217263698577881,1.0979601809934496
2025-11-12 01:26:19,1,520,FO,full,N/A,0.001,0.0009996802400424562,4,8,32,mudamw,N/A,6.179713726043701,1.0145370981685429
2025-11-12 01:27:59,1,530,FO,full,N/A,0.001,0.0009996503749964505,4,8,32,mudamw,N/A,6.191699504852295,1.0119030938756761
2025-11-12 01:29:37,1,540,FO,full,N/A,0.001,0.0009996191773253176,4,8,32,mudamw,N/A,6.2347517013549805,1.087700222222205
2025-11-12 01:31:16,1,550,FO,full,N/A,0.001,0.0009995866471123483,4,8,32,mudamw,N/A,6.151760578155518,1.021903660106999
2025-11-12 01:32:54,1,560,FO,full,N/A,0.001,0.0009995527844443915,4,8,32,mudamw,N/A,6.0876593589782715,1.0475447836923384
2025-11-12 01:34:32,1,570,FO,full,N/A,0.001,0.0009995175894118534,4,8,32,mudamw,N/A,6.117559432983398,1.0010190742298066
2025-11-12 01:36:10,1,580,FO,full,N/A,0.001,0.0009994810621086969,4,8,32,mudamw,N/A,5.9448394775390625,1.0784607500447374
2025-11-12 01:37:49,1,590,FO,full,N/A,0.001,0.0009994432026324423,4,8,32,mudamw,N/A,6.050722122192383,0.9704859040486448
2025-11-12 01:39:28,1,600,FO,full,N/A,0.001,0.0009994040110841665,4,8,32,mudamw,N/A,5.971261024475098,1.0576952110665931
2025-11-12 01:41:06,1,610,FO,full,N/A,0.001,0.0009993634875685026,4,8,32,mudamw,N/A,6.026831150054932,1.1404068515789207
2025-11-12 01:42:44,1,620,FO,full,N/A,0.001,0.000999321632193639,4,8,32,mudamw,N/A,6.009114742279053,1.0908517669006892
2025-11-12 01:44:21,1,630,FO,full,N/A,0.001,0.0009992784450713217,4,8,32,mudamw,N/A,6.032793998718262,1.145597772092314
2025-11-12 01:46:00,1,640,FO,full,N/A,0.001,0.0009992339263168507,4,8,32,mudamw,N/A,5.900260925292969,1.0071084463513817
2025-11-12 01:47:38,1,650,FO,full,N/A,0.001,0.0009991880760490813,4,8,32,mudamw,N/A,5.78798246383667,1.0048096988806023
2025-11-12 01:49:17,1,660,FO,full,N/A,0.001,0.0009991408943904243,4,8,32,mudamw,N/A,5.77832555770874,1.041950611930178
2025-11-12 01:50:54,1,670,FO,full,N/A,0.001,0.0009990923814668445,4,8,32,mudamw,N/A,5.860353946685791,1.006027746927232
2025-11-12 01:52:33,1,680,FO,full,N/A,0.001,0.0009990425374078607,4,8,32,mudamw,N/A,5.810453414916992,0.9945331398327167
